WARNING 2026-01-04 11:25:03,316 views 20488 14328 Page not found: /media/default-book-cover.jpg
WARNING 2026-01-04 11:25:03,317 log 20488 14328 Not Found: /media/default-book-cover.jpg
WARNING 2026-01-04 11:25:03,321 basehttp 20488 14328 "GET /media/default-book-cover.jpg HTTP/1.1" 404 1950
INFO 2026-01-04 11:27:23,684 basehttp 20488 14328 "GET /manage-books/ HTTP/1.1" 200 16938
INFO 2026-01-04 11:27:23,766 basehttp 20488 14328 "GET /static/css/toast.css HTTP/1.1" 304 0
INFO 2026-01-04 11:27:23,770 basehttp 20488 14328 "GET /static/js/toast.js HTTP/1.1" 304 0
INFO 2026-01-04 11:27:50,021 basehttp 20488 14328 "POST /books/update/ HTTP/1.1" 200 240
INFO 2026-01-04 11:28:01,585 basehttp 20488 14328 "POST /books/update/ HTTP/1.1" 200 240
INFO 2026-01-04 11:28:06,438 basehttp 20488 14328 "GET /manage-books/ HTTP/1.1" 200 16942
INFO 2026-01-04 11:28:18,124 basehttp 20488 14328 "POST /books/update/ HTTP/1.1" 200 240
INFO 2026-01-04 11:28:20,744 basehttp 20488 14328 "GET /manage-books/ HTTP/1.1" 200 16938
INFO 2026-01-04 11:29:33,704 autoreload 20488 1140 C:\Users\ALAMEEN\Documents\Documents\my_projects\BBMS\LYMS\LYMSApp\models.py changed, reloading.
INFO 2026-01-04 11:29:38,384 autoreload 20040 76 Watching for file changes with StatReloader
INFO 2026-01-04 11:29:40,526 autoreload 20040 76 C:\Users\ALAMEEN\Documents\Documents\my_projects\BBMS\LYMS\LYMSApp\models.py changed, reloading.
INFO 2026-01-04 11:29:42,653 autoreload 18672 10488 Watching for file changes with StatReloader
INFO 2026-01-04 11:30:18,871 autoreload 4672 17328 Watching for file changes with StatReloader
INFO 2026-01-04 11:30:23,937 basehttp 4672 13128 "GET /manage-books/ HTTP/1.1" 200 16938
INFO 2026-01-04 11:30:24,095 basehttp 4672 13128 "GET /static/css/toast.css HTTP/1.1" 304 0
INFO 2026-01-04 11:30:24,104 basehttp 4672 13128 "GET /static/js/toast.js HTTP/1.1" 304 0
INFO 2026-01-04 11:34:30,111 basehttp 4672 13128 "POST /manage-books/ HTTP/1.1" 200 57
INFO 2026-01-04 11:34:31,801 basehttp 4672 13128 "GET /manage-books/ HTTP/1.1" 200 18131
INFO 2026-01-04 11:34:31,893 basehttp 4672 13128 "GET /static/css/toast.css HTTP/1.1" 304 0
INFO 2026-01-04 11:34:31,915 basehttp 4672 13128 "GET /static/js/toast.js HTTP/1.1" 304 0
INFO 2026-01-04 11:35:01,582 basehttp 4672 13128 "GET /manage-books/ HTTP/1.1" 200 18131
WARNING 2026-01-04 11:35:07,750 views 4672 13128 Page not found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2026-01-04 11:35:07,788 log 4672 13128 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2026-01-04 11:35:07,789 basehttp 4672 13128 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1950
INFO 2026-01-04 11:35:22,642 basehttp 4672 13128 "GET /manage-books/ HTTP/1.1" 200 18131
WARNING 2026-01-04 11:35:22,697 views 4672 13128 Page not found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2026-01-04 11:35:22,734 log 4672 13128 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2026-01-04 11:35:22,747 basehttp 4672 13128 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1950
